"GeometryIds","Points:0","Points:1","Points:2","a","arc_length","current density:0","current density:1","current density:2","magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","magnetic vector potential:0","magnetic vector potential:1","magnetic vector potential:2"
16,0.0053589,0.039942,0,0.00055908,0.021499,0,0,0,-15119,-98665,0,-0.018999,-0.12399,0,0,0,0.00055417
16,0.0053589,0.039942,0,0.00055908,0.021499,0,0,0,-15119,-98665,0,-0.018999,-0.12399,0,0,0,0.00055417
16,0.0056547,0.039901,0,0.00059733,0.021798,0,0,0,-16735,-1.0275e+05,0,-0.02103,-0.12912,0,0,0,0.00059243
16,0.0056547,0.039901,0,0.00059733,0.021798,0,0,0,-16735,-1.0275e+05,0,-0.02103,-0.12912,0,0,0,0.00059243
15,0.0057288,0.039891,0,0.00060736,0.021873,0,0,0,-22546,-1.0288e+05,0,-0.028332,-0.12928,0,0,0,0.00060903
15,0.0059502,0.039858,0,0.0006373,0.022096,0,0,0,-24479,-1.0625e+05,0,-0.030762,-0.13351,0,0,0,0.00063872
15,0.0059502,0.039858,0,0.0006373,0.022096,0,0,0,-24479,-1.0625e+05,0,-0.030762,-0.13351,0,0,0,0.00063872
15,0.006166,0.039825,0,0.00066798,0.022315,0,0,0,-26734,-1.0993e+05,0,-0.033595,-0.13814,0,0,0,0.00066911
16,0.0062453,0.039813,0,0.00067925,0.022395,0,0,0,-20700,-1.1285e+05,0,-0.026012,-0.14181,0,0,0,0.00067439
16,0.0062453,0.039813,0,0.00067925,0.022395,0,0,0,-20700,-1.1285e+05,0,-0.026012,-0.14181,0,0,0,0.00067439
16,0.0065401,0.039766,0,0.00072351,0.022694,0,0,0,-23199,-1.1923e+05,0,-0.029153,-0.14983,0,0,0,0.00071868
16,0.0065401,0.039766,0,0.00072351,0.022694,0,0,0,-23199,-1.1923e+05,0,-0.029153,-0.14983,0,0,0,0.00071868
15,0.0065672,0.039761,0,0.00072783,0.022721,0,0,0,-31683,-1.1804e+05,0,-0.039814,-0.14833,0,0,0,0.00072835
15,0.0068346,0.039716,0,0.00077053,0.022992,0,0,0,-35621,-1.2446e+05,0,-0.044763,-0.1564,0,0,0,0.00077058
15,0.0068346,0.039716,0,0.00077053,0.022992,0,0,0,-35621,-1.2446e+05,0,-0.044763,-0.1564,0,0,0,0.00077058
15,0.0070206,0.039683,0,0.00080234,0.023181,0,0,0,-38868,-1.2982e+05,0,-0.048843,-0.16313,0,0,0,0.00080201
16,0.0071287,0.039664,0,0.00082081,0.023291,0,0,0,-29633,-1.3573e+05,0,-0.037238,-0.17057,0,0,0,0.00081605
16,0.0071287,0.039664,0,0.00082081,0.023291,0,0,0,-29633,-1.3573e+05,0,-0.037238,-0.17057,0,0,0,0.00081605
16,0.0074224,0.039611,0,0.00087495,0.023589,0,0,0,-33867,-1.4632e+05,0,-0.042559,-0.18387,0,0,0,0.00087023
16,0.0074224,0.039611,0,0.00087495,0.023589,0,0,0,-33867,-1.4632e+05,0,-0.042559,-0.18387,0,0,0,0.00087023
15,0.0075556,0.039585,0,0.00090162,0.023725,0,0,0,-50493,-1.4785e+05,0,-0.063452,-0.1858,0,0,0,0.00089989
15,0.0077157,0.039555,0,0.00093365,0.023888,0,0,0,-54745,-1.5417e+05,0,-0.068795,-0.19374,0,0,0,0.00093141
15,0.0077157,0.039555,0,0.00093365,0.023888,0,0,0,-54745,-1.5417e+05,0,-0.068795,-0.19374,0,0,0,0.00093141
15,0.0078554,0.039527,0,0.00096427,0.02403,0,0,0,-59588,-1.6052e+05,0,-0.07488,-0.20172,0,0,0,0.00096144
16,0.0080085,0.039496,0,0.00099784,0.024187,0,0,0,-45989,-1.7421e+05,0,-0.057791,-0.21892,0,0,0,0.00099347
16,0.0080085,0.039496,0,0.00099784,0.024187,0,0,0,-45989,-1.7421e+05,0,-0.057791,-0.21892,0,0,0,0.00099347
15,0.0081831,0.03946,0,0.0010402,0.024365,0,0,0,-72899,-1.775e+05,0,-0.091607,-0.22305,0,0,0,0.0010357
15,0.0083009,0.039436,0,0.0010688,0.024485,0,0,0,-78298,-1.8426e+05,0,-0.098393,-0.23155,0,0,0,0.0010636
15,0.0083009,0.039436,0,0.0010688,0.024485,0,0,0,-78298,-1.8426e+05,0,-0.098393,-0.23155,0,0,0,0.0010636
15,0.008401,0.039414,0,0.001096,0.024587,0,0,0,-84474,-1.9109e+05,0,-0.10615,-0.24013,0,0,0,0.0010901
16,0.0085929,0.039373,0,0.0011481,0.024784,0,0,0,-66649,-2.1678e+05,0,-0.083753,-0.27241,0,0,0,0.0011447
16,0.0085929,0.039373,0,0.0011481,0.024784,0,0,0,-66649,-2.1678e+05,0,-0.083753,-0.27241,0,0,0,0.0011447
16,0.0088844,0.039308,0,0.0012383,0.025082,0,0,0,-82386,-2.4769e+05,0,-0.10353,-0.31125,0,0,0,0.0012359
16,0.0088844,0.039308,0,0.0012383,0.025082,0,0,0,-82386,-2.4769e+05,0,-0.10353,-0.31125,0,0,0,0.0012359
16,0.0091754,0.039242,0,0.0013429,0.025381,0,0,0,-1.041e+05,-2.8938e+05,0,-0.13082,-0.36365,0,0,0,0.0013419
16,0.0091754,0.039242,0,0.0013429,0.025381,0,0,0,-1.041e+05,-2.8938e+05,0,-0.13082,-0.36365,0,0,0,0.0013419
16,0.0094659,0.039173,0,0.0014672,0.025679,0,0,0,-1.3543e+05,-3.4715e+05,0,-0.17018,-0.43625,0,0,0,0.0014685
16,0.0094659,0.039173,0,0.0014672,0.025679,0,0,0,-1.3543e+05,-3.4715e+05,0,-0.17018,-0.43625,0,0,0,0.0014685
15,0.0096379,0.03913,0,0.0015573,0.025857,0,0,0,-2.5236e+05,-3.4646e+05,0,-0.31712,-0.43537,0,0,0,0.0015307
15,0.0097559,0.039101,0,0.0016191,0.025978,0,0,0,-2.8332e+05,-3.7113e+05,0,-0.35604,-0.46638,0,0,0,0.0015886
15,0.0097559,0.039101,0,0.0016191,0.025978,0,0,0,-2.8332e+05,-3.7113e+05,0,-0.35604,-0.46638,0,0,0,0.0015886
15,0.0098033,0.039089,0,0.0016504,0.026027,0,0,0,-3.033e+05,-3.8553e+05,0,-0.38114,-0.48447,0,0,0,0.0016175
16,0.010045,0.039028,0,0.0018108,0.026277,0,0,0,-2.5145e+05,-5.5084e+05,0,-0.31598,-0.69221,0,0,0,0.0018222
16,0.010045,0.039028,0,0.0018108,0.026277,0,0,0,-2.5145e+05,-5.5084e+05,0,-0.31598,-0.69221,0,0,0,0.0018222
16,0.010334,0.038952,0,0.0020644,0.026575,0,0,0,-3.3978e+05,-7.4412e+05,0,-0.42697,-0.93509,0,0,0,0.0020839
16,0.010334,0.038952,0,0.0020644,0.026575,0,0,0,-3.3978e+05,-7.4412e+05,0,-0.42697,-0.93509,0,0,0,0.0020839
16,0.010623,0.038875,0,0.0024226,0.026874,0,0,0,-3.8345e+05,-9.5562e+05,0,-0.48186,-1.2009,0,0,0,0.0024269
16,0.010623,0.038875,0,0.0024226,0.026874,0,0,0,-3.8345e+05,-9.5562e+05,0,-0.48186,-1.2009,0,0,0,0.0024269
16,0.01091,0.038795,0,0.0028451,0.027172,0,0,0,-3.7886e+05,-1.0742e+06,0,-0.47609,-1.3499,0,0,0,0.0028319
16,0.01091,0.038795,0,0.0028451,0.027172,0,0,0,-3.7886e+05,-1.0742e+06,0,-0.47609,-1.3499,0,0,0,0.0028319
15,0.011032,0.03876,0,0.0030317,0.027299,0,0,0,-4.1993e+05,-1.1101e+06,0,-0.5277,-1.395,0,0,0,0.0029821
15,0.011197,0.038713,0,0.0032841,0.027471,0,0,0,-3.8784e+05,-1.1221e+06,0,-0.48737,-1.4101,0,0,0,0.0032375
15,0.011197,0.038713,0,0.0032841,0.027471,0,0,0,-3.8784e+05,-1.1221e+06,0,-0.48737,-1.4101,0,0,0,0.0032375
15,0.011484,0.038629,0,0.0037281,0.02777,0,0,0,-3.7083e+05,-1.1296e+06,0,-0.46599,-1.4195,0,0,0,0.0036815
15,0.011484,0.038629,0,0.0037281,0.02777,0,0,0,-3.7083e+05,-1.1296e+06,0,-0.46599,-1.4195,0,0,0,0.0036815
15,0.011647,0.03858,0,0.0039813,0.02794,0,0,0,-3.6762e+05,-1.129e+06,0,-0.46196,-1.4187,0,0,0,0.0039336
16,0.01177,0.038543,0,0.0041733,0.028068,0,0,0,-3.6713e+05,-1.129e+06,0,-0.46134,-1.4187,0,0,0,0.0041524
16,0.01177,0.038543,0,0.0041733,0.028068,0,0,0,-3.6713e+05,-1.129e+06,0,-0.46134,-1.4187,0,0,0,0.0041524
16,0.012055,0.038455,0,0.0046177,0.028367,0,0,0,-3.7161e+05,-1.1255e+06,0,-0.46697,-1.4143,0,0,0,0.0045981
16,0.012055,0.038455,0,0.0046177,0.028367,0,0,0,-3.7161e+05,-1.1255e+06,0,-0.46697,-1.4143,0,0,0,0.0045981
16,0.01234,0.038364,0,0.0050609,0.028665,0,0,0,-3.7701e+05,-1.12e+06,0,-0.47376,-1.4075,0,0,0,0.0050428
16,0.01234,0.038364,0,0.0050609,0.028665,0,0,0,-3.7701e+05,-1.12e+06,0,-0.47376,-1.4075,0,0,0,0.0050428
16,0.012624,0.038272,0,0.0055026,0.028964,0,0,0,-3.828e+05,-1.1138e+06,0,-0.48104,-1.3996,0,0,0,0.0054862
16,0.012624,0.038272,0,0.0055026,0.028964,0,0,0,-3.828e+05,-1.1138e+06,0,-0.48104,-1.3996,0,0,0,0.0054862
15,0.012631,0.03827,0,0.0055134,0.028971,0,0,0,-3.7603e+05,-1.1111e+06,0,-0.47253,-1.3962,0,0,0,0.0054556
15,0.012907,0.038177,0,0.0059426,0.029263,0,0,0,-3.8129e+05,-1.1041e+06,0,-0.47914,-1.3875,0,0,0,0.0058816
15,0.012907,0.038177,0,0.0059426,0.029263,0,0,0,-3.8129e+05,-1.1041e+06,0,-0.47914,-1.3875,0,0,0,0.0058816
15,0.013189,0.038081,0,0.0063808,0.029561,0,0,0,-3.87e+05,-1.0971e+06,0,-0.48632,-1.3787,0,0,0,0.0063164
15,0.013189,0.038081,0,0.0063808,0.029561,0,0,0,-3.87e+05,-1.0971e+06,0,-0.48632,-1.3787,0,0,0,0.0063164
15,0.013471,0.037982,0,0.0068172,0.02986,0,0,0,-3.9271e+05,-1.0896e+06,0,-0.49349,-1.3692,0,0,0,0.0067494
15,0.013471,0.037982,0,0.0068172,0.02986,0,0,0,-3.9271e+05,-1.0896e+06,0,-0.49349,-1.3692,0,0,0,0.0067494
15,0.013541,0.037957,0,0.0069258,0.029935,0,0,0,-3.9418e+05,-1.0877e+06,0,-0.49534,-1.3669,0,0,0,0.0068572
16,0.013752,0.037881,0,0.0072516,0.030158,0,0,0,-4.0707e+05,-1.0843e+06,0,-0.51153,-1.3626,0,0,0,0.0072424
16,0.013752,0.037881,0,0.0072516,0.030158,0,0,0,-4.0707e+05,-1.0843e+06,0,-0.51153,-1.3626,0,0,0,0.0072424
16,0.014033,0.037778,0,0.0076841,0.030457,0,0,0,-4.1313e+05,-1.0764e+06,0,-0.51915,-1.3526,0,0,0,0.0076767
16,0.014033,0.037778,0,0.0076841,0.030457,0,0,0,-4.1313e+05,-1.0764e+06,0,-0.51915,-1.3526,0,0,0,0.0076767
15,0.014155,0.037732,0,0.0078723,0.030588,0,0,0,-4.0695e+05,-1.0709e+06,0,-0.51139,-1.3457,0,0,0,0.0077964
15,0.014312,0.037673,0,0.0081146,0.030756,0,0,0,-4.1019e+05,-1.0665e+06,0,-0.51546,-1.3402,0,0,0,0.0080368
15,0.014312,0.037673,0,0.0081146,0.030756,0,0,0,-4.1019e+05,-1.0665e+06,0,-0.51546,-1.3402,0,0,0,0.0080368
15,0.014463,0.037615,0,0.0083462,0.030917,0,0,0,-4.1323e+05,-1.0622e+06,0,-0.51928,-1.3347,0,0,0,0.0082666
16,0.014591,0.037566,0,0.0085431,0.031054,0,0,0,-4.2516e+05,-1.0601e+06,0,-0.53427,-1.3322,0,0,0,0.0085394
16,0.014591,0.037566,0,0.0085431,0.031054,0,0,0,-4.2516e+05,-1.0601e+06,0,-0.53427,-1.3322,0,0,0,0.0085394
16,0.014869,0.037457,0,0.0089695,0.031353,0,0,0,-4.3098e+05,-1.0515e+06,0,-0.54158,-1.3213,0,0,0,0.0089676
16,0.014869,0.037457,0,0.0089695,0.031353,0,0,0,-4.3098e+05,-1.0515e+06,0,-0.54158,-1.3213,0,0,0,0.0089676
16,0.015146,0.037346,0,0.0093937,0.031651,0,0,0,-4.3672e+05,-1.0425e+06,0,-0.5488,-1.31,0,0,0,0.0093936
16,0.015146,0.037346,0,0.0093937,0.031651,0,0,0,-4.3672e+05,-1.0425e+06,0,-0.5488,-1.31,0,0,0,0.0093936
15,0.015285,0.037289,0,0.0096058,0.031802,0,0,0,-4.2943e+05,-1.0363e+06,0,-0.53964,-1.3023,0,0,0,0.0095458
15,0.015422,0.037232,0,0.0098154,0.03195,0,0,0,-4.3236e+05,-1.0311e+06,0,-0.54333,-1.2958,0,0,0,0.0097826
15,0.015422,0.037232,0,0.0098154,0.03195,0,0,0,-4.3236e+05,-1.0311e+06,0,-0.54333,-1.2958,0,0,0,0.0097826
15,0.015422,0.037232,0,0.0098154,0.03195,0,0,0,-4.3236e+05,-1.0311e+06,0,-0.54333,-1.2958,0,0,0,0.0097826
15,0.015554,0.037177,0,0.010016,0.032093,0,0,0,-4.3632e+05,-1.026e+06,0,-0.54829,-1.2893,0,0,0,0.010014
16,0.015698,0.037117,0,0.010235,0.032249,0,0,0,-4.4821e+05,-1.0238e+06,0,-0.56324,-1.2865,0,0,0,0.010239
16,0.015698,0.037117,0,0.010235,0.032249,0,0,0,-4.4821e+05,-1.0238e+06,0,-0.56324,-1.2865,0,0,0,0.010239
15,0.015874,0.037042,0,0.010502,0.03244,0,0,0,-4.44e+05,-1.0129e+06,0,-0.55795,-1.2729,0,0,0,0.010567
15,0.015972,0.037,0,0.010652,0.032547,0,0,0,-4.4588e+05,-1.0088e+06,0,-0.56032,-1.2676,0,0,0,0.010736
15,0.015972,0.037,0,0.010652,0.032547,0,0,0,-4.4588e+05,-1.0088e+06,0,-0.56032,-1.2676,0,0,0,0.010736
15,0.016113,0.036938,0,0.010865,0.032701,0,0,0,-4.4803e+05,-1.0032e+06,0,-0.56301,-1.2607,0,0,0,0.010947
16,0.016246,0.03688,0,0.011066,0.032846,0,0,0,-4.591e+05,-1.0017e+06,0,-0.57692,-1.2588,0,0,0,0.011073
16,0.016246,0.03688,0,0.011066,0.032846,0,0,0,-4.591e+05,-1.0017e+06,0,-0.57692,-1.2588,0,0,0,0.011073
16,0.016519,0.036759,0,0.011476,0.033144,0,0,0,-4.645e+05,-9.8976e+05,0,-0.58371,-1.2438,0,0,0,0.011486
16,0.016519,0.036759,0,0.011476,0.033144,0,0,0,-4.645e+05,-9.8976e+05,0,-0.58371,-1.2438,0,0,0,0.011486
16,0.016791,0.036636,0,0.011884,0.033443,0,0,0,-4.6942e+05,-9.7581e+05,0,-0.58989,-1.2262,0,0,0,0.011895
16,0.016791,0.036636,0,0.011884,0.033443,0,0,0,-4.6942e+05,-9.7581e+05,0,-0.58989,-1.2262,0,0,0,0.011895
15,0.016804,0.03663,0,0.011903,0.033457,0,0,0,-4.5742e+05,-9.7231e+05,0,-0.57481,-1.2218,0,0,0,0.011974
15,0.017062,0.03651,0,0.012287,0.033742,0,0,0,-4.6004e+05,-9.5842e+05,0,-0.57811,-1.2044,0,0,0,0.012353
15,0.017062,0.03651,0,0.012287,0.033742,0,0,0,-4.6004e+05,-9.5842e+05,0,-0.57811,-1.2044,0,0,0,0.012353
15,0.017332,0.036383,0,0.012685,0.03404,0,0,0,-4.6202e+05,-9.4176e+05,0,-0.58059,-1.1835,0,0,0,0.012747
15,0.017332,0.036383,0,0.012685,0.03404,0,0,0,-4.6202e+05,-9.4176e+05,0,-0.58059,-1.1835,0,0,0,0.012747
15,0.017492,0.036306,0,0.012919,0.034218,0,0,0,-4.6254e+05,-9.3007e+05,0,-0.58125,-1.1688,0,0,0,0.012978
16,0.017601,0.036253,0,0.013077,0.034339,0,0,0,-4.8359e+05,-9.2273e+05,0,-0.6077,-1.1595,0,0,0,0.013095
16,0.017601,0.036253,0,0.013077,0.034339,0,0,0,-4.8359e+05,-9.2273e+05,0,-0.6077,-1.1595,0,0,0,0.013095
16,0.017869,0.036122,0,0.013463,0.034637,0,0,0,-4.8852e+05,-8.9804e+05,0,-0.61389,-1.1285,0,0,0,0.013483
16,0.017869,0.036122,0,0.013463,0.034637,0,0,0,-4.8852e+05,-8.9804e+05,0,-0.61389,-1.1285,0,0,0,0.013483
16,0.018136,0.035989,0,0.01384,0.034936,0,0,0,-4.9483e+05,-8.6629e+05,0,-0.62182,-1.0886,0,0,0,0.013862
16,0.018136,0.035989,0,0.01384,0.034936,0,0,0,-4.9483e+05,-8.6629e+05,0,-0.62182,-1.0886,0,0,0,0.013862
16,0.018402,0.035853,0,0.014206,0.035235,0,0,0,-4.985e+05,-8.2325e+05,0,-0.62644,-1.0345,0,0,0,0.014231
16,0.018402,0.035853,0,0.014206,0.035235,0,0,0,-4.985e+05,-8.2325e+05,0,-0.62644,-1.0345,0,0,0,0.014231
15,0.018424,0.035842,0,0.014234,0.035259,0,0,0,-4.5259e+05,-8.26e+05,0,-0.56874,-1.038,0,0,0,0.014273
15,0.018667,0.035716,0,0.014556,0.035533,0,0,0,-4.4304e+05,-7.8028e+05,0,-0.55673,-0.98052,0,0,0,0.014588
15,0.018667,0.035716,0,0.014556,0.035533,0,0,0,-4.4304e+05,-7.8028e+05,0,-0.55673,-0.98052,0,0,0,0.014588
15,0.018899,0.035594,0,0.014845,0.035795,0,0,0,-4.2861e+05,-7.2183e+05,0,-0.53861,-0.90707,0,0,0,0.014869
16,0.018931,0.035577,0,0.014886,0.035832,0,0,0,-5.1014e+05,-6.9695e+05,0,-0.64106,-0.87581,0,0,0,0.014919
16,0.018931,0.035577,0,0.014886,0.035832,0,0,0,-5.1014e+05,-6.9695e+05,0,-0.64106,-0.87581,0,0,0,0.014919
15,0.018979,0.035551,0,0.014941,0.035886,0,0,0,-4.2178e+05,-6.9695e+05,0,-0.53002,-0.87581,0,0,0,0.014962
15,0.019195,0.035435,0,0.015188,0.03613,0,0,0,-4.0024e+05,-6.2225e+05,0,-0.50296,-0.78194,0,0,0,0.015201
15,0.019195,0.035435,0,0.015188,0.03613,0,0,0,-4.0024e+05,-6.2225e+05,0,-0.50296,-0.78194,0,0,0,0.015201
15,0.019304,0.035376,0,0.015298,0.036255,0,0,0,-3.8209e+05,-5.6984e+05,0,-0.48014,-0.71608,0,0,0,0.015305
16,0.019457,0.035292,0,0.015451,0.036429,0,0,0,-5.26e+05,-4.4901e+05,0,-0.66099,-0.56424,0,0,0,0.015496
16,0.019457,0.035292,0,0.015451,0.036429,0,0,0,-5.26e+05,-4.4901e+05,0,-0.66099,-0.56424,0,0,0,0.015496
15,0.01969,0.035163,0,0.015634,0.036696,0,0,0,-2.9293e+05,-3.5306e+05,0,-0.3681,-0.44367,0,0,0,0.015622
15,0.019717,0.035147,0,0.015656,0.036728,0,0,0,-2.8529e+05,-3.3588e+05,0,-0.3585,-0.42208,0,0,0,0.015643
15,0.019717,0.035147,0,0.015656,0.036728,0,0,0,-2.8529e+05,-3.3588e+05,0,-0.3585,-0.42208,0,0,0,0.015643
15,0.019828,0.035084,0,0.015712,0.036855,0,0,0,-2.4322e+05,-2.6495e+05,0,-0.30564,-0.33295,0,0,0,0.015696
16,0.019977,0.035,0,0.015787,0.037026,0,0,0,-3.5052e+05,-35520,0,-0.44047,-0.044636,0,0,0,0.015826
16,0.019977,0.035,0,0.015787,0.037026,0,0,0,-3.5052e+05,-35520,0,-0.44047,-0.044636,0,0,0,0.015826
15,0.020016,0.034977,0,0.015795,0.037071,0,0,0,-1.7202e+05,-1.5175e+05,0,-0.21617,-0.19069,0,0,0,0.015776
15,0.020236,0.034851,0,0.015842,0.037325,0,0,0,-88843,-50042,0,-0.11164,-0.062885,0,0,0,0.015827
15,0.020236,0.034851,0,0.015842,0.037325,0,0,0,-88843,-50042,0,-0.11164,-0.062885,0,0,0,0.015827
15,0.020494,0.0347,0,0.015851,0.037623,0,0,0,-26165,1984.7,0,-0.03288,0.0024941,0,0,0,0.015845
15,0.020494,0.0347,0,0.015851,0.037623,0,0,0,-26165,1984.7,0,-0.03288,0.0024941,0,0,0,0.015845
15,0.020554,0.034664,0,0.01585,0.037693,0,0,0,-20252,5107,0,-0.02545,0.0064176,0,0,0,0.015845
16,0.02075,0.034547,0,0.015847,0.037922,0,0,0,-3379.6,26951,0,-0.004247,0.033867,0,0,0,0.015849
16,0.02075,0.034547,0,0.015847,0.037922,0,0,0,-3379.6,26951,0,-0.004247,0.033867,0,0,0,0.015849
15,0.020939,0.034433,0,0.015842,0.038143,0,0,0,5573.5,17602,0,0.0070038,0.02212,0,0,0,0.01584
15,0.021006,0.034393,0,0.01584,0.038221,0,0,0,7848.2,18399,0,0.0098623,0.023121,0,0,0,0.015839
15,0.021006,0.034393,0,0.01584,0.038221,0,0,0,7848.2,18399,0,0.0098623,0.023121,0,0,0,0.015839
15,0.021163,0.034296,0,0.015835,0.038405,0,0,0,9621.9,18790,0,0.012091,0.023612,0,0,0,0.015834
16,0.02126,0.034236,0,0.015832,0.038519,0,0,0,10848,20032,0,0.013632,0.025173,0,0,0,0.015831
16,0.02126,0.034236,0,0.015832,0.038519,0,0,0,10848,20032,0,0.013632,0.025173,0,0,0,0.015831
16,0.021513,0.034078,0,0.015823,0.038818,0,0,0,11768,19391,0,0.014788,0.024368,0,0,0,0.015823
16,0.021513,0.034078,0,0.015823,0.038818,0,0,0,11768,19391,0,0.014788,0.024368,0,0,0,0.015823
16,0.021765,0.033917,0,0.015815,0.039116,0,0,0,12113,19173,0,0.015221,0.024093,0,0,0,0.015814
16,0.021765,0.033917,0,0.015815,0.039116,0,0,0,12113,19173,0,0.015221,0.024093,0,0,0,0.015814
15,0.021985,0.033775,0,0.015807,0.039379,0,0,0,12220,18951,0,0.015356,0.023815,0,0,0,0.015807
15,0.022016,0.033755,0,0.015806,0.039415,0,0,0,12246,18942,0,0.015388,0.023803,0,0,0,0.015806
15,0.022016,0.033755,0,0.015806,0.039415,0,0,0,12246,18942,0,0.015388,0.023803,0,0,0,0.015806
15,0.022265,0.033591,0,0.015798,0.039714,0,0,0,12413,18861,0,0.015598,0.023701,0,0,0,0.015798
15,0.022265,0.033591,0,0.015798,0.039714,0,0,0,12413,18861,0,0.015598,0.023701,0,0,0,0.015798
15,0.022513,0.033425,0,0.015789,0.040012,0,0,0,12565,18775,0,0.015789,0.023593,0,0,0,0.015789
15,0.022513,0.033425,0,0.015789,0.040012,0,0,0,12565,18775,0,0.015789,0.023593,0,0,0,0.015789
15,0.022761,0.033257,0,0.015781,0.040311,0,0,0,12711,18686,0,0.015973,0.023481,0,0,0,0.015781
15,0.022761,0.033257,0,0.015781,0.040311,0,0,0,12711,18686,0,0.015973,0.023481,0,0,0,0.015781
15,0.022835,0.033206,0,0.015778,0.040401,0,0,0,12754,18658,0,0.016027,0.023446,0,0,0,0.015778
16,0.023006,0.033088,0,0.015772,0.040609,0,0,0,12948,18667,0,0.016271,0.023458,0,0,0,0.015771
16,0.023006,0.033088,0,0.015772,0.040609,0,0,0,12948,18667,0,0.016271,0.023458,0,0,0,0.015771
15,0.023189,0.03296,0,0.015766,0.040832,0,0,0,12956,18522,0,0.016281,0.023275,0,0,0,0.015766
15,0.023251,0.032916,0,0.015764,0.040908,0,0,0,12992,18498,0,0.016326,0.023245,0,0,0,0.015764
15,0.023251,0.032916,0,0.015764,0.040908,0,0,0,12992,18498,0,0.016326,0.023245,0,0,0,0.015764
15,0.023286,0.032891,0,0.015763,0.040951,0,0,0,13011,18484,0,0.016351,0.023228,0,0,0,0.015763
16,0.023494,0.032743,0,0.015755,0.041207,0,0,0,13232,18467,0,0.016627,0.023207,0,0,0,0.015754
16,0.023494,0.032743,0,0.015755,0.041207,0,0,0,13232,18467,0,0.016627,0.023207,0,0,0,0.015754
16,0.023736,0.032568,0,0.015747,0.041505,0,0,0,13371,18365,0,0.016802,0.023078,0,0,0,0.015746
16,0.023736,0.032568,0,0.015747,0.041505,0,0,0,13371,18365,0,0.016802,0.023078,0,0,0,0.015746
16,0.023977,0.032391,0,0.015738,0.041804,0,0,0,13509,18261,0,0.016975,0.022948,0,0,0,0.015737
16,0.023977,0.032391,0,0.015738,0.041804,0,0,0,13509,18261,0,0.016975,0.022948,0,0,0,0.015737
15,0.024045,0.032341,0,0.015736,0.041889,0,0,0,13435,18172,0,0.016883,0.022836,0,0,0,0.015736
15,0.024216,0.032213,0,0.01573,0.042102,0,0,0,13530,18099,0,0.017003,0.022744,0,0,0,0.01573
15,0.024216,0.032213,0,0.01573,0.042102,0,0,0,13530,18099,0,0.017003,0.022744,0,0,0,0.01573
15,0.024286,0.03216,0,0.015727,0.04219,0,0,0,13569,18068,0,0.017051,0.022706,0,0,0,0.015728
16,0.024454,0.032033,0,0.015721,0.042401,0,0,0,13779,18048,0,0.017316,0.022679,0,0,0,0.01572
16,0.024454,0.032033,0,0.015721,0.042401,0,0,0,13779,18048,0,0.017316,0.022679,0,0,0,0.01572
16,0.024691,0.031851,0,0.015713,0.0427,0,0,0,13912,17939,0,0.017483,0.022542,0,0,0,0.015712
16,0.024691,0.031851,0,0.015713,0.0427,0,0,0,13912,17939,0,0.017483,0.022542,0,0,0,0.015712
16,0.024926,0.031667,0,0.015704,0.042998,0,0,0,14044,17829,0,0.017649,0.022405,0,0,0,0.015703
16,0.024926,0.031667,0,0.015704,0.042998,0,0,0,14044,17829,0,0.017649,0.022405,0,0,0,0.015703
15,0.025013,0.031598,0,0.015701,0.04311,0,0,0,13968,17743,0,0.017553,0.022296,0,0,0,0.015702
15,0.02516,0.031481,0,0.015696,0.043297,0,0,0,14049,17675,0,0.017654,0.022212,0,0,0,0.015697
15,0.02516,0.031481,0,0.015696,0.043297,0,0,0,14049,17675,0,0.017654,0.022212,0,0,0,0.015697
15,0.025349,0.031329,0,0.015689,0.04354,0,0,0,14152,17587,0,0.017784,0.022101,0,0,0,0.01569
16,0.025393,0.031294,0,0.015687,0.043595,0,0,0,14305,17606,0,0.017977,0.022125,0,0,0,0.015686
16,0.025393,0.031294,0,0.015687,0.043595,0,0,0,14305,17606,0,0.017977,0.022125,0,0,0,0.015686
15,0.02552,0.03119,0,0.015683,0.04376,0,0,0,14244,17506,0,0.0179,0.021999,0,0,0,0.015684
15,0.025624,0.031105,0,0.015679,0.043894,0,0,0,14300,17457,0,0.01797,0.021937,0,0,0,0.01568
15,0.025624,0.031105,0,0.015679,0.043894,0,0,0,14300,17457,0,0.01797,0.021937,0,0,0,0.01568
15,0.025853,0.030914,0,0.01567,0.044193,0,0,0,14424,17345,0,0.018126,0.021797,0,0,0,0.015671
15,0.025853,0.030914,0,0.01567,0.044193,0,0,0,14424,17345,0,0.018126,0.021797,0,0,0,0.015671
15,0.026082,0.030722,0,0.015662,0.044491,0,0,0,14547,17232,0,0.01828,0.021655,0,0,0,0.015663
15,0.026082,0.030722,0,0.015662,0.044491,0,0,0,14547,17232,0,0.01828,0.021655,0,0,0,0.015663
15,0.026309,0.030528,0,0.015653,0.04479,0,0,0,14668,17118,0,0.018432,0.021511,0,0,0,0.015655
15,0.026309,0.030528,0,0.015653,0.04479,0,0,0,14668,17118,0,0.018432,0.021511,0,0,0,0.015655
15,0.026534,0.030332,0,0.015645,0.045088,0,0,0,14789,17002,0,0.018584,0.021365,0,0,0,0.015646
15,0.026534,0.030332,0,0.015645,0.045088,0,0,0,14789,17002,0,0.018584,0.021365,0,0,0,0.015646
